index,filename,dimensions,format
405,6-3\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_t1_wara2_n.dds,512x512,BC3_UNORM
405,7-0\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_t1_wara2_n.dds,512x512,BC7_UNORM
406,6-3\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_t2_iwa01_n.dds,1024x1024,BC3_UNORM
406,7-0\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_t2_iwa01_n.dds,1024x1024,BC7_UNORM
407,6-3\bg\ex1\01_roc_r2\fld\r2f1\texture\r2_mpc_001_tka_d.dds,256x128,BC1_UNORM
407,7-0\bg\ex1\01_roc_r2\fld\r2f1\texture\r2_mpc_001_tka_d.dds,256x128,BC7_UNORM
409,6-3\bg\ex1\01_roc_r2\fld\r2f1\texture\_r2f1_p0_trel1_d.dds,512x512,BC1_UNORM
409,7-0\bg\ex1\01_roc_r2\fld\r2f1\texture\_r2f1_p0_trel1_d.dds,512x512,BC7_UNORM
410,6-3\bg\ex1\01_roc_r2\fld\r2f1\texture\_r2f1_p1_cry01_d.dds,512x512,BC1_UNORM
410,7-0\bg\ex1\01_roc_r2\fld\r2f1\texture\_r2f1_p1_cry01_d.dds,512x512,BC7_UNORM
411,6-3\bg\ex1\01_roc_r2\fld\r2f1\texture\_r2f1_p1_pla02_d.dds,512x512,BC1_UNORM
411,7-0\bg\ex1\01_roc_r2\fld\r2f1\texture\_r2f1_p1_pla02_d.dds,512x512,BC7_UNORM
412,6-3\bg\ex1\01_roc_r2\fld\r2f1\texture\_r2f1_p1_pla03_d.dds,1024x1024,BC1_UNORM
412,7-0\bg\ex1\01_roc_r2\fld\r2f1\texture\_r2f1_p1_pla03_d.dds,1024x1024,BC7_UNORM
413,6-3\bg\ex1\01_roc_r2\fld\r2f1\texture\_r2fd_d1_flag1_d.dds,1024x512,BC1_UNORM
413,7-0\bg\ex1\01_roc_r2\fld\r2f1\texture\_r2fd_d1_flag1_d.dds,1024x512,BC7_UNORM
425,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_a0_chn1a_d.dds,64x512,BC1_UNORM
425,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_a0_chn1a_d.dds,64x512,BC7_UNORM
426,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_a0_chn1a_n.dds,64x512,BC3_UNORM
426,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_a0_chn1a_n.dds,64x512,BC7_UNORM
456,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_c0_flg0a_d.dds,1024x512,BC1_UNORM
456,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_c0_flg0a_d.dds,1024x512,BC7_UNORM
457,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_c0_moz1a_d.dds,512x512,BC1_UNORM
457,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_c0_moz1a_d.dds,512x512,BC7_UNORM
458,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_c0_moz1b_d.dds,128x128,BC1_UNORM
458,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_c0_moz1b_d.dds,128x128,BC7_UNORM
460,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_c0_moz1c_d.dds,128x128,BC3_UNORM
460,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_c0_moz1c_d.dds,128x128,BC7_UNORM
