index,filename,dimensions,format
542,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t2_grn2a_n.dds,1024x1024,BC1_UNORM
543,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t2_grn3a_d.dds,512x512,BC1_UNORM
543,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t2_grn3a_d.dds,1024x1024,BC1_UNORM
544,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t2_grn3a_n.dds,512x512,BC1_UNORM
544,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t2_grn3a_n.dds,1024x1024,BC1_UNORM
545,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t2_grn4a_d.dds,1024x1024,BC1_UNORM
545,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t2_grn4a_d.dds,2048x2048,BC1_UNORM
546,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t2_grn4a_n.dds,1024x1024,BC1_UNORM
546,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t2_grn4a_n.dds,2048x2048,BC1_UNORM
547,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t2_grn5a_d.dds,1024x1024,BC1_UNORM
547,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t2_grn5a_d.dds,2048x2048,BC1_UNORM
548,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t2_grn5a_n.dds,1024x1024,BC1_UNORM
548,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t2_grn5a_n.dds,2048x2048,BC1_UNORM
553,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t2_k1_kabe1_d.dds,256x256,BC1_UNORM
553,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t2_k1_kabe1_d.dds,512x512,BC1_UNORM
554,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t2_k1_kabe1_n.dds,256x256,BC1_UNORM
554,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t2_k1_kabe1_n.dds,512x512,BC1_UNORM
555,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t2_k1_kabe2_d.dds,512x512,BC1_UNORM
555,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t2_k1_kabe2_d.dds,1024x1024,BC1_UNORM
556,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t2_k1_kabe2_n.dds,512x512,BC1_UNORM
556,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t2_k1_kabe2_n.dds,1024x1024,BC1_UNORM
557,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t2_k1_obi1a_d.dds,512x512,BC1_UNORM
557,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t2_k1_obi1a_d.dds,1024x1024,BC1_UNORM
558,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t2_k1_obi1a_n.dds,512x512,BC1_UNORM
558,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t2_k1_obi1a_n.dds,1024x1024,BC1_UNORM
797,6-3\bg\ex1\02_dra_d2\common\texture\d200_l0_flor2_d.dds,512x512,BC1_UNORM
797,7-0\bg\ex1\02_dra_d2\common\texture\d200_l0_flor2_d.dds,2048x2048,BC1_UNORM
798,6-3\bg\ex1\02_dra_d2\common\texture\d200_l0_flor2_n.dds,512x512,BC1_UNORM
798,7-0\bg\ex1\02_dra_d2\common\texture\d200_l0_flor2_n.dds,2048x2048,BC7_UNORM
807,6-3\bg\ex1\02_dra_d2\common\texture\d200_l0_stn1b_d.dds,512x512,BC1_UNORM
807,7-0\bg\ex1\02_dra_d2\common\texture\d200_l0_stn1b_d.dds,2048x2048,BC1_UNORM
808,6-3\bg\ex1\02_dra_d2\common\texture\d200_l0_stn1b_n.dds,512x512,BC1_UNORM
808,7-0\bg\ex1\02_dra_d2\common\texture\d200_l0_stn1b_n.dds,2048x2048,BC7_UNORM
809,6-3\bg\ex1\02_dra_d2\common\texture\d200_l0_ston1_d.dds,512x512,BC1_UNORM
809,7-0\bg\ex1\02_dra_d2\common\texture\d200_l0_ston1_d.dds,2048x2048,BC1_UNORM
810,6-3\bg\ex1\02_dra_d2\common\texture\d200_l0_ston1_n.dds,512x512,BC1_UNORM
