index,filename,dimensions,format
762,6-3_match\bgcommon\hou\craft\bil\house\texture\bil_com_m0000_4y_d.dds,512x256,BC1_UNORM
762,7-0_match\bgcommon\hou\craft\bil\house\texture\bil_com_m0000_4y_d.dds,512x256,BC7_UNORM
791,6-3_match\bgcommon\hou\craft\bil\house\texture\bil_com_m0000_5o_d.dds,256x256,BC1_UNORM
791,7-0_match\bgcommon\hou\craft\bil\house\texture\bil_com_m0000_5o_d.dds,256x256,BC7_UNORM
814,6-3_match\bgcommon\hou\craft\hol\00\0001\texture\hol_t4_m0001_0a_n.dds,256x256,BC3_UNORM
814,7-0_match\bgcommon\hou\craft\hol\00\0001\texture\hol_t4_m0001_0a_n.dds,256x256,BC7_UNORM
816,6-3_match\bgcommon\hou\craft\hol\00\0002\texture\hol_t4_m0002_0a_n.dds,256x256,BC3_UNORM
816,7-0_match\bgcommon\hou\craft\hol\00\0002\texture\hol_t4_m0002_0a_n.dds,256x256,BC7_UNORM
818,6-3_match\bgcommon\hou\craft\hol\00\0003\texture\hol_t4_m0003_0a_n.dds,256x256,BC3_UNORM
818,7-0_match\bgcommon\hou\craft\hol\00\0003\texture\hol_t4_m0003_0a_n.dds,256x256,BC7_UNORM
820,6-3_match\bgcommon\hou\craft\hol\wheel\texture\hol_bas_m0000_0a_n.dds,256x256,BC3_UNORM
820,7-0_match\bgcommon\hou\craft\hol\wheel\texture\hol_bas_m0000_0a_n.dds,256x256,BC7_UNORM
821,6-3_match\bgcommon\hou\craft\sub\00\0001\texture\sbd_t4_m0001_0a_d.dds,512x512,BC3_UNORM
821,7-0_match\bgcommon\hou\craft\sub\00\0001\texture\sbd_t4_m0001_0a_d.dds,512x512,BC7_UNORM
833,6-3_match\bgcommon\hou\craft\sub\00\0005\texture\sbd_t4_m0005_0a_d.dds,512x512,BC3_UNORM
833,7-0_match\bgcommon\hou\craft\sub\00\0005\texture\sbd_t4_m0005_0a_d.dds,512x512,BC7_UNORM
835,6-3_match\bgcommon\hou\craft\sub\00\0005\texture\sbd_t4_m0005_0b_d.dds,512x512,BC3_UNORM
835,7-0_match\bgcommon\hou\craft\sub\00\0005\texture\sbd_t4_m0005_0b_d.dds,512x512,BC7_UNORM
837,6-3_match\bgcommon\hou\craft\sub\00\0006\texture\sbd_t4_m0006_0a_d.dds,512x512,BC3_UNORM
837,7-0_match\bgcommon\hou\craft\sub\00\0006\texture\sbd_t4_m0006_0a_d.dds,512x512,BC7_UNORM
849,6-3_match\bgcommon\hou\craft\sub\00\0010\texture\sbd_t4_m0010_0a_d.dds,512x512,BC3_UNORM
849,7-0_match\bgcommon\hou\craft\sub\00\0010\texture\sbd_t4_m0010_0a_d.dds,512x512,BC7_UNORM
851,6-3_match\bgcommon\hou\craft\sub\00\0010\texture\sbd_t4_m0010_0b_d.dds,512x512,BC3_UNORM
851,7-0_match\bgcommon\hou\craft\sub\00\0010\texture\sbd_t4_m0010_0b_d.dds,512x512,BC7_UNORM
853,6-3_match\bgcommon\hou\craft\sub\01\0001\texture\shc_t4_m0001_0a_d.dds,512x512,BC3_UNORM
853,7-0_match\bgcommon\hou\craft\sub\01\0001\texture\shc_t4_m0001_0a_d.dds,512x512,BC7_UNORM
855,6-3_match\bgcommon\hou\craft\sub\01\0002\texture\shc_t4_m0002_0a_d.dds,512x512,BC3_UNORM
855,7-0_match\bgcommon\hou\craft\sub\01\0002\texture\shc_t4_m0002_0a_d.dds,512x512,BC7_UNORM
857,6-3_match\bgcommon\hou\craft\sub\01\0003\texture\shc_t4_m0003_0a_d.dds,512x512,BC3_UNORM
857,7-0_match\bgcommon\hou\craft\sub\01\0003\texture\shc_t4_m0003_0a_d.dds,512x512,BC7_UNORM
863,6-3_match\bgcommon\hou\craft\sub\01\0005\texture\shc_t4_m0005_0a_d.dds,512x512,BC3_UNORM
863,7-0_match\bgcommon\hou\craft\sub\01\0005\texture\shc_t4_m0005_0a_d.dds,512x512,BC7_UNORM
867,6-3_match\bgcommon\hou\craft\sub\01\0006\texture\shc_t4_m0006_0a_d.dds,512x512,BC3_UNORM
867,7-0_match\bgcommon\hou\craft\sub\01\0006\texture\shc_t4_m0006_0a_d.dds,512x512,BC7_UNORM
869,6-3_match\bgcommon\hou\craft\sub\01\0007\texture\shc_t4_m0007_0a_d.dds,512x512,BC3_UNORM
