Group ID,Filename,Folder,Size (KB),Dimensions,Match %
1277,v01_c0104e9008_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e9008\texture,45,256 x 256,99

1277,v01_c0104e9007_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e9007\texture,42,256 x 256,99

1277,v01_c0104e9008_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e9008\texture,42,256 x 256,99

1277,v01_c0104e9006_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e9006\texture,42,256 x 256,99

1277,v04_c0104e9005_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e9005\texture,42,256 x 256,99

1277,v03_c0104e9005_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e9005\texture,42,256 x 256,99

1277,v02_c0104e9005_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e9005\texture,42,256 x 256,99

1277,v01_c0104e9005_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e9005\texture,42,256 x 256,99

1278,v01_c0104e9009_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e9009\texture,269,512 x 512,99

1278,v01_c0104e9009_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e9009\texture,257,512 x 512,99

1279,v01_c0104e9011_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e9011\texture,39,256 x 256,99

1279,v01_c0104e9010_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e9010\texture,39,256 x 256,99

1279,v01_c0104e9011_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e9011\texture,39,256 x 256,99

1279,v01_c0104e9009_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e9009\texture,39,256 x 256,99

1280,v01_c0104e9011_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e9011\texture,32,256 x 256,99

1280,v01_c0104e9010_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e9010\texture,31,256 x 256,99

1280,v01_c0104e9011_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e9011\texture,31,256 x 256,99

1280,v01_c0104e9009_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e9009\texture,31,256 x 256,99

1281,v01_c0104e9012_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e9012\texture,41,256 x 256,99

1281,v02_c0104e9009_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e9009\texture,40,256 x 256,99

1281,v01_c0104e9012_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e9012\texture,40,256 x 256,99

1282,v01_c0104e9012_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e9012\texture,32,256 x 256,99

1282,v02_c0104e9009_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e9009\texture,30,256 x 256,99

1282,v01_c0104e9012_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e9012\texture,30,256 x 256,99

1283,v01_c0104e9013_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e9013\texture,190,512 x 512,99

1283,v01_c0104e9013_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e9013\texture,179,512 x 512,99

1284,v01_c0104e9013_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e9013\texture,180,512 x 512,99

1284,v01_c0104e9013_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e9013\texture,169,512 x 512,99

1285,v01_c0104e9015_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e9015\texture,42,256 x 256,99

1285,v03_c0104e9013_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e9013\texture,51,256 x 256,99

1285,v01_c0104e9013_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e9013\texture,42,256 x 256,99

1285,v01_c0104e9015_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e9015\texture,42,256 x 256,99

1286,v01_c0104e9015_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e9015\texture,34,256 x 256,99

1286,v01_c0104e9013_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e9013\texture,33,256 x 256,99

1286,v01_c0104e9015_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e9015\texture,33,256 x 256,99

1287,v01_c0104e9016_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e9016\texture,2,256 x 256,99

1287,v01_c0104e9016_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e9016\texture,2,256 x 256,99

1288,v01_c0104e9018_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e9018\texture,63,256 x 256,99

1288,v01_c0104e9014_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e9014\texture,62,256 x 256,99

1288,v01_c0104e9018_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e9018\texture,62,256 x 256,99

1288,v02_c0104e9013_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e9013\texture,62,256 x 256,99

1288,v02_c0104e9011_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e9011\texture,62,256 x 256,99

1289,v01_c0104e9018_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e9018\texture,48,256 x 256,99

1289,v01_c0104e9014_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e9014\texture,46,256 x 256,99

1289,v01_c0104e9018_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e9018\texture,46,256 x 256,99

1289,v02_c0104e9013_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e9013\texture,46,256 x 256,99

1289,v02_c0104e9011_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e9011\texture,46,256 x 256,99

1290,v01_c0104e9019_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e9019\texture,304,512 x 512,99

1290,v01_c0104e9019_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e9019\texture,297,512 x 512,99

1291,v01_c0104e9019_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e9019\texture,277,512 x 512,99

1291,v01_c0104e9019_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e9019\texture,268,512 x 512,99

1292,v01_c0104e9020_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e9020\texture,80,256 x 256,99

1292,v01_c0104e9020_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e9020\texture,78,256 x 256,99

1293,v01_c0104e9020_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e9020\texture,61,256 x 256,99

1293,v01_c0104e9020_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e9020\texture,59,256 x 256,99

1294,v01_c0104e9022_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e9022\texture,76,256 x 256,99

1294,v02_c0104e9019_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e9019\texture,75,256 x 256,99

1294,v01_c0104e9019_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e9019\texture,75,256 x 256,99

1294,v01_c0104e9022_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e9022\texture,75,256 x 256,99

1295,v01_c0104e9022_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e9022\texture,60,256 x 256,99

1295,v01_c0104e9019_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e9019\texture,58,256 x 256,99

1295,v01_c0104e9022_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e9022\texture,58,256 x 256,99

1295,v02_c0104e9019_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e9019\texture,58,256 x 256,99

1296,v01_c0104e9023_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e9023\texture,42,256 x 256,99

1296,v01_c0104e9023_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e9023\texture,41,256 x 256,99

1297,v01_c0104e9023_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e9023\texture,49,256 x 256,99

1297,v01_c0104e9023_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e9023\texture,47,256 x 256,99

1298,v01_c0104e9023_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e9023\texture,265,512 x 512,99

1298,v01_c0104e9023_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e9023\texture,254,512 x 512,99

1299,v01_c0104e9023_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e9023\texture,235,512 x 512,99

1299,v01_c0104e9023_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e9023\texture,226,512 x 512,99

1300,v01_c0104e9025_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e9025\texture,63,256 x 256,99

1300,v01_c0104e9024_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e9024\texture,61,256 x 256,99

1300,v01_c0104e9025_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e9025\texture,61,256 x 256,99

1301,v01_c0104e9025_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e9025\texture,57,256 x 256,99

1301,v01_c0104e9024_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e9024\texture,54,256 x 256,99

1301,v01_c0104e9025_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e9025\texture,54,256 x 256,99

1302,v01_c0201e0001_dwn_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0001\texture,20,128 x 128,99

1302,v01_c0201e0001_dwn_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0001\texture,20,128 x 128,99

1303,v01_c0201e0001_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0001\texture,154,256 x 512,99

1303,v01_c0201e0001_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0001\texture,145,256 x 512,99

1304,v01_c0201e0007_dwn_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0007\texture,49,128 x 256,99

1304,v01_c0201e0007_dwn_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0007\texture,48,128 x 256,99

1305,v01_c0201e0007_dwn_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0007\texture,38,128 x 256,99

1305,v01_c0201e0007_dwn_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0007\texture,35,128 x 256,99

1306,v01_c0201e0010_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0010\texture,173,256 x 512,99

1306,v01_c0201e0010_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0010\texture,169,256 x 512,99

1307,v01_c0201e0010_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0010\texture,140,256 x 512,99

1307,v01_c0201e0010_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0010\texture,135,256 x 512,99

1308,v01_c0201e0014_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0014\texture,169,256 x 512,99

1308,v01_c0201e0014_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0014\texture,165,256 x 512,99

1309,v01_c0201e0014_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0014\texture,125,256 x 512,99

1309,v01_c0201e0014_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0014\texture,116,256 x 512,99

1310,v01_c0201e0016_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0016\texture,159,256 x 512,99

1310,v01_c0201e0016_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0016\texture,156,256 x 512,99

1311,v01_c0201e0016_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0016\texture,122,256 x 512,99

1311,v01_c0201e0016_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0016\texture,118,256 x 512,99

1312,v01_c0201e0036_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0036\texture,109,256 x 512,99

1312,v01_c0201e0036_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0036\texture,100,256 x 512,99

1313,v01_c0201e0039_dwn_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0039\texture,26,128 x 256,99

1313,v01_c0201e0039_dwn_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0039\texture,23,128 x 256,99

1314,v01_c0201e0041_sho_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0041\texture,27,256 x 128,99

1314,v01_c0201e0041_sho_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0041\texture,24,256 x 128,99

1315,v01_c0201e0044_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0044\texture,58,256 x 256,99

1315,v01_c0201e0044_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0044\texture,55,256 x 256,99

1316,v01_c0201e0044_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0044\texture,111,256 x 512,99

1316,v01_c0201e0044_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0044\texture,105,256 x 512,99

1317,v01_c0201e0045_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0045\texture,134,256 x 512,99

1317,v01_c0201e0045_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0045\texture,127,256 x 512,99

1318,v01_c0201e0045_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0045\texture,122,256 x 512,99

1318,v01_c0201e0045_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0045\texture,105,256 x 512,99

1319,v01_c0201e0050_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0050\texture,9,256 x 512,99

1319,v01_c0201e0050_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0050\texture,9,256 x 512,99

1320,v01_c0201e0050_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0050\texture,77,256 x 512,99

1320,v01_c0201e0050_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0050\texture,70,256 x 512,99

1321,v01_c0201e0051_dwn_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_m\equipment\e0051\texture,17,128 x 256,99

1321,v01_c0201e0051_dwn_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_m\equipment\e0051\texture,15,128 x 256,99

1322,v01_c0201e0052_dwn_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0052\texture,34,128 x 256,99

1322,v01_c0201e0052_dwn_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0052\texture,31,128 x 256,99

1323,v01_c0201e0052_dwn_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0052\texture,34,128 x 256,99

1323,v01_c0201e0052_dwn_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0052\texture,33,128 x 256,99

1324,v01_c0201e0052_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0052\texture,145,256 x 512,99

1324,v01_c0201e0052_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0052\texture,134,256 x 512,99

1325,v01_c0201e0052_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0052\texture,123,256 x 512,99

1325,v01_c0201e0052_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0052\texture,107,256 x 512,99

1326,v01_c0201e0059_dwn_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0059\texture,22,128 x 256,99

1326,v01_c0201e0059_dwn_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0059\texture,20,128 x 256,99

1327,v01_c0201e0059_dwn_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0059\texture,21,128 x 256,99

1327,v01_c0201e0059_dwn_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0059\texture,18,128 x 256,99

1328,v01_c0201e0059_sho_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0059\texture,28,256 x 128,99

1328,v01_c0201e0059_sho_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0059\texture,27,256 x 128,99

1329,v01_c0201e0059_sho_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0059\texture,28,256 x 128,99

1329,v01_c0201e0059_sho_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0059\texture,25,256 x 128,99

1330,v01_c0201e0059_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0059\texture,150,256 x 512,99

1330,v01_c0201e0059_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0059\texture,143,256 x 512,99

1331,v01_c0201e0059_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0059\texture,138,256 x 512,99

1331,v01_c0201e0059_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0059\texture,124,256 x 512,99

1332,v01_c0201e0066_dwn_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0066\texture,38,128 x 256,99

1332,v01_c0201e0066_dwn_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0066\texture,35,128 x 256,99

1332,v01_c0201e0066_dwn_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0066\texture,35,128 x 256,99

1333,v01_c0201e0066_top_b_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0066\texture,100,256 x 512,99
