index,filename,dimensions,format
62,6-3\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_t1_stb02_n.dds,512x512,BC1_UNORM
62,7-0\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_t1_stb02_n.dds,512x512,BC1_UNORM
64,6-3\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_t1_wal01_n.dds,512x512,BC1_UNORM
64,7-0\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_t1_wal01_n.dds,512x512,BC1_UNORM
65,6-3\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_t1_wal02_n.dds,512x512,BC1_UNORM
65,7-0\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_t1_wal02_n.dds,512x512,BC1_UNORM
66,6-3\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_t2_brk01_n.dds,512x512,BC1_UNORM
66,7-0\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_t2_brk01_n.dds,512x512,BC1_UNORM
67,6-3\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_t2_rom01_n.dds,512x512,BC1_UNORM
67,7-0\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_t2_rom01_n.dds,512x512,BC1_UNORM
68,6-3\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_t2_rom02_n.dds,512x512,BC1_UNORM
68,7-0\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_t2_rom02_n.dds,512x512,BC1_UNORM
69,6-3\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_t2_sta01_n.dds,512x512,BC1_UNORM
69,7-0\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_t2_sta01_n.dds,512x512,BC1_UNORM
70,6-3\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_t2_stb01_n.dds,512x512,BC1_UNORM
70,7-0\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_t2_stb01_n.dds,512x512,BC1_UNORM
71,6-3\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_t2_stb02_n.dds,512x512,BC1_UNORM
71,7-0\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_t2_stb02_n.dds,512x512,BC1_UNORM
72,6-3\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_u1_ish01_d.dds,512x512,BC1_UNORM
72,7-0\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_u1_ish01_d.dds,512x512,BC1_UNORM
73,6-3\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_u1_ish01_n.dds,512x512,BC1_UNORM
73,7-0\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_u1_ish01_n.dds,512x512,BC1_UNORM
74,6-3\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_u1_ish02_d.dds,1024x1024,BC1_UNORM
74,7-0\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_u1_ish02_d.dds,1024x1024,BC1_UNORM
75,6-3\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_u1_ish02_n.dds,1024x1024,BC1_UNORM
75,7-0\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_u1_ish02_n.dds,1024x1024,BC1_UNORM
84,6-3\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a0_fnt02_n.dds,256x256,BC1_UNORM
84,7-0\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a0_fnt02_n.dds,256x256,BC1_UNORM
85,6-3\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a0_mtl03_d.dds,256x256,BC1_UNORM
85,7-0\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a0_mtl03_d.dds,256x256,BC1_UNORM
86,6-3\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a0_mtl03_n.dds,256x256,BC1_UNORM
86,7-0\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a0_mtl03_n.dds,256x256,BC1_UNORM
87,6-3\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a0_stn08_n.dds,512x512,BC1_UNORM
87,7-0\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a0_stn08_n.dds,512x512,BC1_UNORM
89,6-3\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a1_alta1_d.dds,1024x1024,BC1_UNORM
89,7-0\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a1_alta1_d.dds,1024x1024,BC1_UNORM
91,6-3\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a1_clt02_n.dds,512x1024,BC1_UNORM
91,7-0\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a1_clt02_n.dds,512x1024,BC1_UNORM
92,6-3\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a1_g0001_d.dds,1024x1024,BC1_UNORM
92,7-0\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a1_g0001_d.dds,1024x1024,BC1_UNORM
93,6-3\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a1_g0002_d.dds,1024x1024,BC1_UNORM
93,7-0\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a1_g0002_d.dds,1024x1024,BC1_UNORM
94,6-3\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a1_g0003_n.dds,1024x1024,BC1_UNORM
94,7-0\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a1_g0003_n.dds,1024x1024,BC1_UNORM
95,6-3\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a1_gold1_d.dds,512x512,BC1_UNORM
95,7-0\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a1_gold1_d.dds,512x512,BC1_UNORM
96,6-3\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a1_msk01_i.dds,512x512,BC1_UNORM
96,7-0\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a1_msk01_i.dds,512x512,BC1_UNORM
97,6-3\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a1_obi2a_d.dds,512x512,BC1_UNORM
97,7-0\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a1_obi2a_d.dds,512x512,BC1_UNORM
98,6-3\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a1_obi2a_n.dds,512x512,BC1_UNORM
98,7-0\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a1_obi2a_n.dds,512x512,BC1_UNORM
99,6-3\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a1_stn10_n.dds,512x512,BC1_UNORM
99,7-0\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a1_stn10_n.dds,512x512,BC1_UNORM
100,6-3\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a1_stn11_n.dds,512x512,BC1_UNORM
100,7-0\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a1_stn11_n.dds,512x512,BC1_UNORM
101,6-3\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a2_g0001_n.dds,1024x1024,BC1_UNORM
101,7-0\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a2_g0001_n.dds,1024x1024,BC1_UNORM
102,6-3\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a2_g0002_d.dds,512x256,BC1_UNORM
102,7-0\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a2_g0002_d.dds,512x256,BC1_UNORM
103,6-3\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a2_g0002_n.dds,512x256,BC1_UNORM
103,7-0\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a2_g0002_n.dds,512x256,BC1_UNORM
104,6-3\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a2_g0003_d.dds,512x512,BC1_UNORM
104,7-0\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a2_g0003_d.dds,512x512,BC1_UNORM
105,6-3\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a2_g0003_n.dds,512x512,BC1_UNORM
105,7-0\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a2_g0003_n.dds,512x512,BC1_UNORM
106,6-3\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a2_msk01_i.dds,512x512,BC1_UNORM
106,7-0\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a2_msk01_i.dds,512x512,BC1_UNORM
107,6-3\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a2_stn02_d.dds,512x512,BC1_UNORM
107,7-0\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a2_stn02_d.dds,512x512,BC1_UNORM
108,6-3\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a3_g0001_d.dds,1024x1024,BC1_UNORM
108,7-0\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a3_g0001_d.dds,1024x1024,BC1_UNORM
109,6-3\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a3_g0002_d.dds,1024x1024,BC1_UNORM
109,7-0\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a3_g0002_d.dds,1024x1024,BC1_UNORM
110,6-3\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a3_g0003_d.dds,512x1024,BC1_UNORM
110,7-0\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a3_g0003_d.dds,512x1024,BC1_UNORM
111,6-3\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a3_g0004_d.dds,512x512,BC1_UNORM
111,7-0\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a3_g0004_d.dds,512x512,BC1_UNORM
112,6-3\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a3_g0004_n.dds,512x512,BC1_UNORM
112,7-0\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a3_g0004_n.dds,512x512,BC1_UNORM
113,6-3\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a3_g0005_d.dds,512x512,BC1_UNORM
113,7-0\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a3_g0005_d.dds,512x512,BC1_UNORM
114,6-3\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a3_g0005_n.dds,512x512,BC1_UNORM
114,7-0\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a3_g0005_n.dds,512x512,BC1_UNORM
115,6-3\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a3_mtl01_d.dds,256x256,BC1_UNORM
115,7-0\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a3_mtl01_d.dds,256x256,BC1_UNORM
116,6-3\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a3_stn01_n.dds,512x512,BC1_UNORM
116,7-0\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a3_stn01_n.dds,512x512,BC1_UNORM
117,6-3\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a3_stn02_d.dds,512x512,BC1_UNORM
117,7-0\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a3_stn02_d.dds,512x512,BC1_UNORM
118,6-3\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a3_stn05_d.dds,512x512,BC1_UNORM
118,7-0\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a3_stn05_d.dds,512x512,BC1_UNORM
119,6-3\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a3_stn05_n.dds,512x512,BC1_UNORM
119,7-0\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a3_stn05_n.dds,512x512,BC1_UNORM
120,6-3\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a3_stn06_d.dds,512x512,BC1_UNORM
120,7-0\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a3_stn06_d.dds,512x512,BC1_UNORM
121,6-3\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a3_stn06_n.dds,512x512,BC1_UNORM
121,7-0\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a3_stn06_n.dds,512x512,BC1_UNORM
122,6-3\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a3_stn08_d.dds,512x512,BC1_UNORM
122,7-0\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a3_stn08_d.dds,512x512,BC1_UNORM
123,6-3\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a3_stn08_n.dds,512x512,BC1_UNORM
123,7-0\bg\ex1\01_roc_r2\dun\r2d2\texture\r2d2_a3_stn08_n.dds,512x512,BC1_UNORM
125,6-3\bg\ex1\01_roc_r2\dun\r2d2\texture\_r2d2_u0_g1002_d.dds,1024x1024,BC1_UNORM
125,7-0\bg\ex1\01_roc_r2\dun\r2d2\texture\_r2d2_u0_g1002_d.dds,1024x1024,BC1_UNORM
126,6-3\bg\ex1\01_roc_r2\dun\r2d2\texture\_r2d2_u0_g1002_n.dds,1024x1024,BC1_UNORM
126,7-0\bg\ex1\01_roc_r2\dun\r2d2\texture\_r2d2_u0_g1002_n.dds,1024x1024,BC1_UNORM
140,6-3\bg\ex1\01_roc_r2\dun\r2d3\texture\r2d3_a0_grs01_d.dds,1024x1024,BC1_UNORM
