index,filename,dimensions,format
219,6-3_output\bgcommon\hou\craft\bil\house\texture\bil_com_m0000_4v_d.dds,256x256,BC3_UNORM
219,7-0_output\bgcommon\hou\craft\bil\house\texture\bil_com_m0000_4v_d.dds,256x256,BC7_UNORM
220,6-3_output\bgcommon\hou\craft\bil\house\texture\bil_com_m0000_4w_d.dds,256x256,BC3_UNORM
220,7-0_output\bgcommon\hou\craft\bil\house\texture\bil_com_m0000_4w_d.dds,256x256,BC7_UNORM
223,6-3_output\bgcommon\hou\craft\hol\00\0001\texture\hol_t4_m0001_0a_n.dds,256x256,BC3_UNORM
223,7-0_output\bgcommon\hou\craft\hol\00\0001\texture\hol_t4_m0001_0a_n.dds,256x256,BC7_UNORM
224,6-3_output\bgcommon\hou\craft\hol\00\0002\texture\hol_t4_m0002_0a_n.dds,256x256,BC3_UNORM
224,7-0_output\bgcommon\hou\craft\hol\00\0002\texture\hol_t4_m0002_0a_n.dds,256x256,BC7_UNORM
225,6-3_output\bgcommon\hou\craft\hol\00\0003\texture\hol_t4_m0003_0a_n.dds,256x256,BC3_UNORM
225,7-0_output\bgcommon\hou\craft\hol\00\0003\texture\hol_t4_m0003_0a_n.dds,256x256,BC7_UNORM
226,6-3_output\bgcommon\hou\craft\hol\wheel\texture\hol_bas_m0000_0a_n.dds,256x256,BC3_UNORM
226,7-0_output\bgcommon\hou\craft\hol\wheel\texture\hol_bas_m0000_0a_n.dds,256x256,BC7_UNORM
227,6-3_output\bgcommon\hou\craft\sub\00\0001\texture\sbd_t4_m0001_0a_d.dds,512x512,BC3_UNORM
227,7-0_output\bgcommon\hou\craft\sub\00\0001\texture\sbd_t4_m0001_0a_d.dds,512x512,BC7_UNORM
228,6-3_output\bgcommon\hou\craft\sub\00\0005\texture\sbd_t4_m0005_0a_d.dds,512x512,BC3_UNORM
228,7-0_output\bgcommon\hou\craft\sub\00\0005\texture\sbd_t4_m0005_0a_d.dds,512x512,BC7_UNORM
229,6-3_output\bgcommon\hou\craft\sub\00\0005\texture\sbd_t4_m0005_0b_d.dds,512x512,BC3_UNORM
229,7-0_output\bgcommon\hou\craft\sub\00\0005\texture\sbd_t4_m0005_0b_d.dds,512x512,BC7_UNORM
230,6-3_output\bgcommon\hou\craft\sub\00\0006\texture\sbd_t4_m0006_0a_d.dds,512x512,BC3_UNORM
230,7-0_output\bgcommon\hou\craft\sub\00\0006\texture\sbd_t4_m0006_0a_d.dds,512x512,BC7_UNORM
231,6-3_output\bgcommon\hou\craft\sub\00\0010\texture\sbd_t4_m0010_0a_d.dds,512x512,BC3_UNORM
231,7-0_output\bgcommon\hou\craft\sub\00\0010\texture\sbd_t4_m0010_0a_d.dds,512x512,BC7_UNORM
232,6-3_output\bgcommon\hou\craft\sub\00\0010\texture\sbd_t4_m0010_0b_d.dds,512x512,BC3_UNORM
232,7-0_output\bgcommon\hou\craft\sub\00\0010\texture\sbd_t4_m0010_0b_d.dds,512x512,BC7_UNORM
233,6-3_output\bgcommon\hou\craft\sub\01\0001\texture\shc_t4_m0001_0a_d.dds,512x512,BC3_UNORM
233,7-0_output\bgcommon\hou\craft\sub\01\0001\texture\shc_t4_m0001_0a_d.dds,512x512,BC7_UNORM
