Group ID,Filename,Folder,Size (KB),Match %

1205,w_evt_600_42c_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\evt\ver_600\texture,383,100

1206,w_cut_095_03b_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\095\texture,45,100

1206,w_emp_001_h02_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\emp\001\texture,45,100

1207,w_cut_095_03b_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\095\texture,20,100

1207,w_emp_001_h02_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\emp\001\texture,20,100

1208,w_cut_095_03b_s.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\095\texture,43,100

1208,w_emp_001_h02_s.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\emp\001\texture,43,100

1208,w_cut_540_02j_s.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_540\texture,43,100

1209,w_cut_095_03d_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\095\texture,7,100

1209,w_emp_001_h04_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\emp\001\texture,7,100

1210,w_cut_095_03f_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\095\texture,81,100

1210,w_emp_001_h06_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\emp\001\texture,81,100

1211,w_cut_095_04b_s.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\095\texture,227,100

1211,w_cut_540_02i_s.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_540\texture,227,100

1211,w_emp_036_03a_s.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\emp\036\texture,227,100

1212,w_cut_096_01a_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\096\texture,70,100

1212,w_tbx_041_gin_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\tbx\041\texture,70,100

1213,w_cut_100_01a_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\100\texture,109,100

1213,w_vak_003_v10_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\vak\003\texture,109,100

1214,w_cut_100_01a_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\100\texture,106,100

1214,w_vak_003_v10_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\vak\003\texture,106,100

1215,w_cut_106_01a_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\106\texture,382,100

1215,w_cut_600_20a_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_600\texture,382,100

1216,w_cut_106_01a_s.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\106\texture,244,100

1216,w_cut_600_20a_s.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_600\texture,244,100

1217,w_cut_320_05a_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_6_3_FFXIV\bgcommon\world\cut\ver_320\texture,1,100

1217,w_cut_320_05a_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_320\texture,1,100

1218,w_cut_320_07a_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_320\texture,32,100

1218,w_cut_088_04a_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\088\texture,32,100

1219,w_cut_320_07d_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_320\texture,2,100

1219,w_cut_052_07a_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\052\texture,2,100

1220,w_cut_320_07d_s.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_320\texture,1,100

1220,w_cut_320_09g_s.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_320\texture,1,100

1221,w_cut_320_07f_s.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_320\texture,40,100

1221,w_cut_320_08f_s.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_320\texture,40,100

1222,w_cut_320_07h_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_320\texture,89,100

1222,w_cut_088_01h_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\088\texture,89,100

1223,w_cut_320_08a_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_320\texture,31,100

1223,w_cut_052_08a_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\052\texture,31,100

1224,w_cut_320_09d_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_320\texture,111,100

1224,w_cut_320_10c_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_320\texture,111,100

1225,w_cut_320_10a_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_320\texture,30,100

1225,w_cut_088_03a_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\088\texture,30,100

1226,w_cut_330_01e_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_330\texture,66,100

1226,w_itm_017_kag_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\itm\017\texture,66,100

1227,w_cut_330_07a_s.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_330\texture,185,100

1227,w_lvd_014_gin_s.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\lvd\014\texture,185,100

1227,w_tbx_045_gin_s.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\tbx\045\texture,185,100

1228,w_cut_340_01a_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_340\texture,139,100

1228,w_evt_530_02a_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\evt\ver_530\texture,139,100

1229,w_cut_340_01b_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_340\texture,1,100

1229,w_evt_530_02b_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\evt\ver_530\texture,1,100

1230,w_cut_340_02c_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_340\texture,1046,100

1230,w_evt_600_50b_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\evt\ver_600\texture,1046,100

1230,w_arg_004_01c_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\arg\004\texture,1046,100

1231,w_cut_340_03a_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_340\texture,351,100

1231,w_evt_340_02a_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\evt\ver_340\texture,351,100

1232,w_cut_340_03a_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_340\texture,43,100

1232,w_evt_340_02a_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\evt\ver_340\texture,43,100

1233,w_cut_340_09e_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_340\texture,490,100

1233,w_cut_400_22a_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_400\texture,490,100

1234,w_cut_340_12a_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_340\texture,604,100

1234,w_evt_340_01a_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\evt\ver_340\texture,604,100

1235,w_cut_340_12a_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_340\texture,379,100

1235,w_evt_340_01a_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\evt\ver_340\texture,379,100

1236,w_cut_340_12a_s.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_340\texture,263,100

1236,w_evt_340_01a_s.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\evt\ver_340\texture,263,100

1237,w_cut_340_12b_s.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_340\texture,48,100

1237,w_evt_340_01b_s.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\evt\ver_340\texture,48,100

1238,w_cut_350_04c_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_350\texture,47,100

1238,w_cut_350_05c_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_350\texture,47,100

1238,w_cut_350_06c_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_350\texture,47,100

1239,w_cut_350_04d_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_350\texture,35,100

1239,w_cut_350_05d_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_350\texture,35,100

1239,w_cut_350_06d_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_350\texture,35,100

1240,w_cut_350_05b_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_350\texture,165,100

1240,w_cut_350_06b_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_350\texture,165,100

1240,w_cut_350_04b_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_350\texture,165,100

1241,w_cut_350_05d_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_350\texture,52,100

1241,w_cut_350_06d_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_350\texture,52,100

1241,w_cut_350_04d_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_350\texture,52,100

1242,w_cut_350_05d_s.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_350\texture,24,100

1242,w_cut_350_06d_s.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_350\texture,24,100

1242,w_cut_350_04d_s.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_350\texture,24,100

1243,w_cut_350_05e_s.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_350\texture,57,100

1243,w_cut_600_33d_s.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_600\texture,57,100

1243,w_cut_350_06e_s.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_350\texture,57,100

1243,w_cut_600_25e_s.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_600\texture,57,100

1244,w_cut_350_06a_s.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_350\texture,37,100

1244,w_cut_600_25a_s.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_600\texture,37,100

1245,w_cut_350_06e_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_350\texture,95,100

1245,w_cut_350_04e_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_350\texture,95,100

1245,w_cut_350_05e_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_350\texture,95,100

1246,w_cut_350_08a_s.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_350\texture,1118,100

1246,w_cut_350_11a_s.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_350\texture,1118,100

1247,w_cut_350_08c_s.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_350\texture,1394,100

1247,w_evt_069_01a_s.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\evt\069\texture,1394,100

1248,w_cut_350_09f_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_350\texture,303,100

1248,w_air_016_mtl03_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\air\016\texture,303,100

1249,w_cut_350_09g_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_350\texture,7,100

1249,w_air_016_gls01_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\air\016\texture,7,100

1250,w_cut_350_09i_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_350\texture,93,100

1250,w_air_016_mtl04_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\air\016\texture,93,100

1251,w_cut_350_09k_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_350\texture,96,100

1251,w_air_016_mtl06_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\air\016\texture,96,100

1252,w_cut_350_09l_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_350\texture,84,100

1252,w_air_016_mtl07_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\air\016\texture,84,100

1253,w_cut_350_09q_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_350\texture,67,100

1253,w_air_016_mtl12_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\air\016\texture,67,100

1254,w_cut_350_09r_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_350\texture,290,100

1254,w_air_016_mtl13_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\air\016\texture,290,100

1255,w_cut_350_09u_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_350\texture,91,100

1255,w_air_016_mtl16_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\air\016\texture,91,100

1256,w_cut_350_09w_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\cut\ver_350\texture,388,100

