index,filename,dimensions,format
110,6-3_output\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b1_wnd1a_s.dds,256x256,BC3_UNORM
110,7-0_output\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b1_wnd1a_s.dds,256x256,BC7_UNORM
111,6-3_output\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b2_door1_s.dds,512x512,BC3_UNORM
111,7-0_output\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b2_door1_s.dds,512x512,BC7_UNORM
112,6-3_output\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b3_reli1_s.dds,256x256,BC3_UNORM
112,7-0_output\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b3_reli1_s.dds,256x256,BC7_UNORM
113,6-3_output\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b3_reli2_d.dds,256x256,BC1_UNORM
113,7-0_output\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b3_reli2_d.dds,256x256,BC7_UNORM
114,6-3_output\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b3_wnd1a_d.dds,256x256,BC1_UNORM
114,7-0_output\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b3_wnd1a_d.dds,256x256,BC7_UNORM
115,6-3_output\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b3_wnd1a_s.dds,256x256,BC3_UNORM
115,7-0_output\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b3_wnd1a_s.dds,256x256,BC7_UNORM
116,6-3_output\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b4_altr1_d.dds,512x512,BC1_UNORM
116,7-0_output\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b4_altr1_d.dds,512x512,BC7_UNORM
117,6-3_output\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b4_altr1_s.dds,512x512,BC3_UNORM
117,7-0_output\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b4_altr1_s.dds,512x512,BC1_UNORM
118,6-3_output\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b4_cndl1_d.dds,256x256,BC1_UNORM
118,7-0_output\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b4_cndl1_d.dds,256x256,BC7_UNORM
